สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
    (3)  ปูกระป๋อง,11.0,9.7,9.7,10.8,113.16,-11.43,-11.43,11.65,0.01,0.01,0.01,0.01
    (4)  กุ้งกระป๋อง,67.4,217.0,217.0,328.7,21.25,221.92,221.92,51.48,0.06,0.16,0.16,0.26
    (5) หอยลายกระป๋อง(เมตริกตัน),,,,,,,,,,,,
    (6) ปลาหมึกกระป๋อง,,0.3,0.3,1.9,,,,523.00,,0.00,0.00,0.00
    (7) อาหารทะเลกระป๋องอื่น ๆ,,70.8,70.8,89.8,,,,26.85,,0.05,0.05,0.07
   2.1.2 อาหารทะเลแปรรูป,689.2,478.0,478.0,488.0,4.00,-30.64,-30.64,2.07,0.58,0.35,0.35,0.38
    (1) กุ้งแปรรูป,159.7,97.3,97.3,76.7,2.86,-39.05,-39.05,-21.19,0.14,0.07,0.07,0.06
    (2) ปลาหมึกแปรรูป,2.5,8.2,8.2,55.5,-71.92,234.64,234.64,574.48,0.00,0.01,0.01,0.04
    (3) ปูแปรรูป,0.1,6.5,6.5,3.1,54.98,"7,653.45","7,653.45",-52.01,0.00,0.00,0.00,0.00
    (4) ปลาแปรรูป,429.0,308.7,308.7,349.7,6.49,-28.06,-28.06,13.28,0.36,0.23,0.23,0.27
     (4.1) ปลาทูน่า แปรรูป,2.2,0.8,0.8,0.3,456.40,-62.09,-62.09,-65.44,0.00,0.00,0.00,0.00
     (4.2) ปลาอื่น ๆ แปรรูป,426.9,307.9,307.9,349.4,6.05,-27.88,-27.88,13.49,0.36,0.23,0.23,0.27
    (5) สัตว์น้ำประเภทครัสตาเซีย แปรรูป,1.6,0.7,0.7,0.1,12.98,-55.90,-55.90,-84.28,0.00,0.00,0.00,0.00
    (6) หอยลาย แปรรูป,6.0,2.1,2.1,0.2,"1,071.53",-65.35,-65.35,-92.38,0.01,0.00,0.00,0.00
    (7)  อาหารทะเลแปรรูปอื่น ๆ,90.3,54.5,54.5,2.7,-3.75,-39.64,-39.64,-95.04,0.08,0.04,0.04,0.00
  2.2 น้ำตาลทรายและกากน้ำตาล,"3,332.6","13,367.2","13,367.2","7,349.3",-2.28,301.10,301.10,-45.02,2.82,9.84,9.84,5.77
   2.2.1 น้ำตาลทราย,"3,140.8","13,366.7","13,366.7","7,348.7",-7.89,325.58,325.58,-45.02,2.66,9.84,9.84,5.77
    (1) น้ำตาลทรายดิบ,945.0,423.4,423.4,"1,681.3",-55.42,-55.19,-55.19,297.08,0.80,0.31,0.31,1.32
    (2) น้ำตาลทรายขาว,"2,195.8","12,943.3","12,943.3","5,667.4",70.23,489.45,489.45,-56.21,1.86,9.53,9.53,4.45
    (3) น้ำตาลอื่น ๆ(เมตริกตัน),,,,,,,,,,,,
   2.2.2 กากน้ำตาล,191.9,0.5,0.5,0.7,"46,636.10",-99.73,-99.73,24.67,0.16,0.00,0.00,0.00
  2.3 ผลไม้กระป๋องและแปรรูป,939.6,"1,017.3","1,017.3",937.6,23.86,8.27,8.27,-7.84,0.79,0.75,0.75,0.74
   2.3.1 ผลไม้กระป๋อง,446.6,182.1,182.1,129.6,20.00,-59.21,-59.21,-28.83,0.38,0.13,0.13,0.10
    (1) สับปะรดกระป๋อง,182.3,116.7,116.7,67.2,-3.41,-36.00,-36.00,-42.38,0.15,0.09,0.09,0.05
    (2) เงาะและเงาะสอดไส้สับปะรด,10.4,11.2,11.2,15.8,-9.53,7.73,7.73,41.67,0.01,0.01,0.01,0.01
    (3) ลิ้นจี่กระป๋อง,2.3,2.2,2.2,1.8,260.73,-7.77,-7.77,-18.17,0.00,0.00,0.00,0.00
    (4) ลำไยกระป๋อง,1.5,1.5,1.5,1.4,13.11,-5.86,-5.86,-6.38,0.00,0.00,0.00,0.00
    (5) มะม่วงกระป๋อง,6.6,6.4,6.4,4.5,-14.31,-3.31,-3.31,-29.08,0.01,0.00,0.00,0.00
    (6) ผลไม้รวมกระป๋อง,11.1,9.6,9.6,7.3,-19.68,-13.62,-13.62,-24.21,0.01,0.01,0.01,0.01
    (7) ผลไม้กระป๋องอื่น ๆ,232.3,34.7,34.7,31.6,56.59,-85.08,-85.08,-8.80,0.20,0.03,0.03,0.02
   2.3.2 น้ำผลไม้,334.8,362.7,362.7,407.9,23.52,8.35,8.35,12.45,0.28,0.27,0.27,0.32
    (1) น้ำสับปะรด,162.1,142.5,142.5,140.4,29.08,-12.07,-12.07,-1.49,0.14,0.10,0.10,0.11
    (2) น้ำส้มชนิดออเร้นจ์,4.9,3.3,3.3,2.5,-35.76,-32.34,-32.34,-24.96,0.00,0.00,0.00,0.00
    (3) น้ำผลไม้ผสม,12.3,12.2,12.2,15.8,21.94,-1.20,-1.20,29.49,0.01,0.01,0.01,0.01
    (4) น้ำผลไม้อื่น ๆ,155.5,204.8,204.8,249.3,21.71,31.67,31.67,21.74,0.13,0.15,0.15,0.20
   2.3.3 ผลไม้แปรรูป,158.3,472.4,472.4,400.1,37.10,198.51,198.51,-15.32,0.13,0.35,0.35,0.31
    (1) สับปะรดแปรรูป,11.5,102.4,102.4,65.4,53.03,793.03,793.03,-36.14,0.01,0.08,0.08,0.05
    (2) ส้มแปรรูป,18.2,17.4,17.4,30.7,129.30,-4.41,-4.41,76.74,0.02,0.01,0.01,0.02
    (3) ผลไม้แปรรูปอื่น ๆ,128.6,352.6,352.6,303.9,28.59,174.17,174.17,-13.81,0.11,0.26,0.26,0.24
  2.4 ผักกระป๋อง และผักแปรรูป,739.3,581.6,581.6,652.0,25.41,-21.33,-21.33,12.10,0.63,0.43,0.43,0.51
   (1) ข้าวโพดฝักอ่อนกระป๋อง,11.1,11.2,11.2,11.7,-34.40,1.01,1.01,4.08,0.01,0.01,0.01,0.01
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,641.3,508.5,508.5,539.8,23.91,-20.70,-20.70,6.15,0.54,0.37,0.37,0.42
   (3) หน่อไม้กระป๋อง แปรรูป,12.1,7.3,7.3,7.1,141.95,-39.99,-39.99,-2.65,0.01,0.01,0.01,0.01
   (4) มะเขือเทศแปรรูป,,0.0,0.0,0.6,,,,,,0.00,0.00,0.00
   (5) เห็ดแปรรูป,,,,,,,,,,,,
   (6) พืชผักดองด้วยน้ำส้ม,0.0,,,10.5,-28.89,,,,0.00,,,0.01
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,74.7,54.6,54.6,82.3,49.56,-26.97,-26.97,50.88,0.06,0.04,0.04,0.06
  2.5 ผลิตภัณฑ์ข้าว,230.8,125.5,125.5,169.1,5.13,-45.64,-45.64,34.77,0.20,0.09,0.09,0.13
   2.5.1 แป้งข้าวเจ้า,30.1,7.5,7.5,18.9,34.31,-74.99,-74.99,150.85,0.03,0.01,0.01,0.01
   2.5.2 แป้งข้าวเหนียว,108.6,34.8,34.8,80.6,3.12,-67.91,-67.91,131.50,0.09,0.03,0.03,0.06
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,0.0,0.1,0.1,0.0,-71.85,148.61,148.61,-54.97,0.00,0.00,0.00,0.00
   2.5.4 ขนมปังกรอบ,92.1,83.0,83.0,69.5,0.40,-9.87,-9.87,-16.25,0.08,0.06,0.06,0.05
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,"1,571.9","1,778.2","1,778.2","1,913.5",4.87,13.12,13.12,7.61,1.33,1.31,1.31,1.50
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,"1,277.0","1,364.1","1,364.1","1,481.0",3.34,6.82,6.82,8.57,1.08,1.00,1.00,1.16
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,294.8,414.0,414.0,432.4,12.03,40.43,40.43,4.44,0.25,0.30,0.30,0.34
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,190.8,202.7,202.7,178.7,11.75,6.24,6.24,-11.84,0.16,0.15,0.15,0.14
    (2) แป้งสาลี,8.8,7.4,7.4,7.3,8.63,-15.79,-15.79,-1.53,0.01,0.01,0.01,0.01
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,95.2,203.9,203.9,246.4,12.91,114.24,114.24,20.85,0.08,0.15,0.15,0.19
  2.7 อาหารสัตว์เลี้ยง,"1,421.5","1,482.9","1,482.9","1,686.2",12.20,4.32,4.32,13.71,1.20,1.09,1.09,1.32
   2.7.1 อาหารสุนัขและแมว,"1,374.9","1,431.9","1,431.9","1,640.7",12.55,4.14,4.14,14.59,1.16,1.05,1.05,1.29
   2.7.2 อาหารสัตว์อื่น ๆ,46.6,51.0,51.0,45.4,2.76,9.56,9.56,-10.93,0.04,0.04,0.04,0.04
  2.8 สิ่งปรุงรสอาหาร,255.9,312.2,312.2,322.8,16.97,22.00,22.00,3.41,0.22,0.23,0.23,0.25
   2.8.1 ซอส,33.7,45.5,45.5,50.5,3.63,34.91,34.91,10.94,0.03,0.03,0.03,0.04
    (1) ซอสพริก,21.1,26.9,26.9,33.3,-3.79,27.51,27.51,23.86,0.02,0.02,0.02,0.03
    (2) ซอสถั่วเหลือง,6.0,7.9,7.9,9.7,4.56,31.17,31.17,22.66,0.01,0.01,0.01,0.01
    (3) ซอสมะเขือเทศ,6.7,10.8,10.8,7.5,35.65,61.71,61.71,-29.88,0.01,0.01,0.01,0.01
   2.8.2 น้ำปลา,31.9,57.5,57.5,48.1,23.03,80.23,80.23,-16.21,0.03,0.04,0.04,0.04
   2.8.3 เครื่องแกงสำเร็จรูป,5.1,12.4,12.4,9.3,6.23,144.34,144.34,-25.58,0.00,0.01,0.01,0.01
   2.8.4 ผงปรุงรส,25.3,69.0,69.0,82.6,12.86,172.76,172.76,19.58,0.02,0.05,0.05,0.06
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),159.9,127.7,127.7,132.4,20.13,-20.11,-20.11,3.63,0.14,0.09,0.09,0.10
  2.9 นมและผลิตภัณฑ์นม,30.7,40.8,40.8,45.6,-29.11,32.73,32.73,11.71,0.03,0.03,0.03,0.04
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,46.2,38.9,38.9,43.0,-10.21,-15.75,-15.75,10.55,0.04,0.03,0.03,0.03
  2.11 เครื่องดื่ม,514.2,425.8,425.8,349.1,1.98,-17.19,-17.19,-18.00,0.43,0.31,0.31,0.27
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,75.3,73.1,73.1,78.6,2.97,-3.01,-3.01,7.65,0.06,0.05,0.05,0.06
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),1.9,2.1,2.1,2.6,-93.81,10.07,10.07,24.78,0.00,0.00,0.00,0.00
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),67.9,64.9,64.9,71.1,83.82,-4.34,-4.34,9.59,0.06,0.05,0.05,0.06
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),5.6,6.1,6.1,4.9,-3.98,8.72,8.72,-19.03,0.00,0.00,0.00,0.00
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),438.9,352.7,352.7,270.5,1.81,-19.63,-19.63,-23.32,0.37,0.26,0.26,0.21
    (1) วิสกี้(พันลิตร),298.1,186.9,186.9,65.4,5.30,-37.31,-37.31,-64.98,0.25,0.14,0.14,0.05
    (2) ไวน์(พันลิตร),3.8,3.1,3.1,10.2,8.97,-17.40,-17.40,229.54,0.00,0.00,0.00,0.01
    (3) เบียร์(พันลิตร),126.3,125.9,125.9,104.5,0.20,-0.31,-0.31,-17.03,0.11,0.09,0.09,0.08
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),10.8,36.9,36.9,90.4,-41.92,242.57,242.57,145.14,0.01,0.03,0.03,0.07
  2.12 ซุปและอาหารปรุงแต่ง,36.8,47.0,47.0,55.1,18.88,27.88,27.88,17.11,0.03,0.03,0.03,0.04
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,36.1,46.2,46.2,53.9,17.55,27.96,27.96,16.69,0.03,0.03,0.03,0.04
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,0.7,0.8,0.8,1.2,199.03,23.51,23.51,40.36,0.00,0.00,0.00,0.00
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,113.3,113.9,113.9,75.4,23.06,0.57,0.57,-33.81,0.10,0.08,0.08,0.06
   (1) น้ำมันปาล์ม,0.9,0.2,0.2,0.1,328.52,-78.71,-78.71,-62.51,0.00,0.00,0.00,0.00
   (2) น้ำมันถั่วเหลือง,1.7,5.6,5.6,5.1,321.53,229.78,229.78,-8.28,0.00,0.00,0.00,0.00
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,110.7,108.1,108.1,70.2,21.03,-2.28,-2.28,-35.08,0.09,0.08,0.08,0.06
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,3.8,3.9,3.9,11.6,47.22,2.46,2.46,197.93,0.00,0.00,0.00,0.01
  2.15 โกโก้และของปรุงแต่ง,19.1,13.7,13.7,21.3,-66.02,-28.29,-28.29,55.49,0.02,0.01,0.01,0.02
  2.16 ไอศกรีม,40.7,42.9,42.9,43.3,-6.69,5.38,5.38,0.98,0.03,0.03,0.03,0.03
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,"1,138.5",657.6,657.6,693.9,-8.26,-42.23,-42.23,5.51,0.96,0.48,0.48,0.54
 3. สินค้าอุตสาหกรรม,"95,319.1","100,967.4","100,967.4","99,201.0",0.55,5.93,5.93,-1.75,80.62,74.32,74.32,77.90
  3.1 สิ่งทอ,"1,599.1","1,638.7","1,638.7","1,592.5",-0.08,2.48,2.48,-2.82,1.35,1.21,1.21,1.25
   3.1.1 เครื่องนุ่งห่ม,784.7,731.5,731.5,673.0,-9.30,-6.77,-6.77,-8.00,0.66,0.54,0.54,0.53
    (1) เสื้อผ้าสำเร็จรูป,524.8,484.2,484.2,438.5,-5.76,-7.74,-7.74,-9.43,0.44,0.36,0.36,0.34
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,173.2,139.7,139.7,149.4,-8.08,-19.34,-19.34,6.91,0.15,0.10,0.10,0.12
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,224.9,206.0,206.0,118.0,-13.36,-8.38,-8.38,-42.75,0.19,0.15,0.15,0.09
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),0.9,0.3,0.3,0.4,544.87,-66.74,-66.74,45.30,0.00,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,13.2,16.0,16.0,14.2,-0.36,20.72,20.72,-11.45,0.01,0.01,0.01,0.01
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,107.5,118.8,118.8,153.3,17.97,10.48,10.48,29.03,0.09,0.09,0.09,0.12
     (1.6) เสื้อผ้าเด็กอ่อน,5.0,3.3,3.3,3.3,18.22,-33.65,-33.65,-0.43,0.00,0.00,0.00,0.00
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,210.8,186.0,186.0,179.8,-15.37,-11.77,-11.77,-3.33,0.18,0.14,0.14,0.14
    (3) ถุงเท้าและถุงน่อง,45.1,60.1,60.1,53.8,-16.80,33.25,33.25,-10.45,0.04,0.04,0.04,0.04
    (4) ถุงมือผ้า,4.0,1.2,1.2,0.9,-19.28,-68.80,-68.80,-30.51,0.00,0.00,0.00,0.00
   3.1.2 ผ้าผืนและด้าย,385.5,331.1,331.1,297.4,17.26,-14.12,-14.12,-10.16,0.33,0.24,0.24,0.23
    (1) ผ้าผืน,137.5,128.4,128.4,161.8,-9.57,-6.58,-6.58,25.95,0.12,0.09,0.09,0.13
     (1.1) ผ้าผืนทำจากฝ้าย,3.0,4.7,4.7,2.3,-24.84,59.31,59.31,-51.98,0.00,0.00,0.00,0.00
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,84.9,82.3,82.3,110.6,-29.54,-3.13,-3.13,34.47,0.07,0.06,0.06,0.09
     (1.3) ผ้าผืนทำจากไหม,0.8,0.9,0.9,1.0,34.10,1.11,1.11,22.12,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,48.7,40.6,40.6,47.8,81.07,-16.73,-16.73,17.86,0.04,0.03,0.03,0.04
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,248.0,202.6,202.6,135.7,40.33,-18.29,-18.29,-33.04,0.21,0.15,0.15,0.11
     (2.1) ด้ายฝ้าย,57.7,34.6,34.6,0.3,474.69,-40.12,-40.12,-99.15,0.05,0.03,0.03,0.00
     (2.2) ด้ายเส้นใยประดิษฐ์,190.3,168.1,168.1,135.4,14.15,-11.67,-11.67,-19.44,0.16,0.12,0.12,0.11
   3.1.3 เคหะสิ่งทอ,32.7,34.1,34.1,33.1,-5.55,4.17,4.17,-2.94,0.03,0.03,0.03,0.03
   3.1.4 เส้นใยประดิษฐ์,45.5,119.8,119.8,122.5,90.59,163.60,163.60,2.23,0.04,0.09,0.09,0.10
   3.1.5 ผ้าปักและผ้าลูกไม้,36.2,48.8,48.8,39.8,-35.14,34.77,34.77,-18.54,0.03,0.04,0.04,0.03
   3.1.6 ตาข่ายจับปลา,28.6,30.0,30.0,16.2,734.68,4.90,4.90,-45.96,0.02,0.02,0.02,0.01
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,0.8,3.7,3.7,4.8,37.02,361.99,361.99,29.71,0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,116.6,123.1,123.1,111.3,-6.22,5.53,5.53,-9.55,0.10,0.09,0.09,0.09
   3.1.9 สิ่งทออื่นๆ,168.6,216.6,216.6,294.3,2.88,28.50,28.50,35.88,0.14,0.16,0.16,0.23
  3.2 อัญมณีและเครื่องประดับ,842.5,885.0,885.0,"1,233.3",-38.00,5.05,5.05,39.35,0.71,0.65,0.65,0.97
   3.2.1 อัญมณี,126.0,254.8,254.8,149.2,8.80,102.12,102.12,-41.43,0.11,0.19,0.19,0.12
    (1) เพชร(พันกะรัต),7.1,1.5,1.5,0.0,915.33,-78.44,-78.44,-99.99,0.01,0.00,0.00,0.00
    (2) พลอย,119.0,253.1,253.1,149.2,3.36,112.75,112.75,-41.06,0.10,0.19,0.19,0.12
    (3) ไข่มุก(กิโลกรัม),0.0,0.1,0.1,,-93.46,"4,676.19","4,676.19",,0.00,0.00,0.00,
   3.2.2 เครื่องประดับแท้,615.7,574.9,574.9,482.2,-31.48,-6.63,-6.63,-16.12,0.52,0.42,0.42,0.38
    (1) เครื่องประดับแท้ทำด้วยเงิน,545.7,435.9,435.9,361.2,-26.60,-20.12,-20.12,-17.14,0.46,0.32,0.32,0.28
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),48.8,129.8,129.8,112.3,-56.95,165.90,165.90,-13.54,0.04,0.10,0.10,0.09
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,21.2,9.2,9.2,8.8,-49.17,-56.82,-56.82,-4.29,0.02,0.01,0.01,0.01
   3.2.3 เครื่องประดับอัญมณีเทียม,49.5,9.3,9.3,13.7,123.32,-81.13,-81.13,46.34,0.04,0.01,0.01,0.01
   3.2.4 อัญมณีสังเคราะห์,8.6,4.1,4.1,3.8,-42.39,-52.14,-52.14,-6.49,0.01,0.00,0.00,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,,10.2,10.2,345.7,,,,"3,272.73",,0.01,0.01,0.27
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,42.6,31.7,31.7,238.6,14.70,-25.61,-25.61,653.43,0.04,0.02,0.02,0.19
  3.3 เครื่องใช้ไฟฟ้า,"14,089.1","14,799.5","14,799.5","16,060.0",2.62,5.04,5.04,8.52,11.92,10.89,10.89,12.61
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,32.6,36.0,36.0,71.4,-67.39,10.32,10.32,98.52,0.03,0.03,0.03,0.06
    (1) เครื่องวิดีโอ,3.6,1.1,1.1,0.3,-60.42,-69.87,-69.87,-72.79,0.00,0.00,0.00,0.00
    (2) เครื่องเสียง,,0.1,0.1,0.6,,,,383.85,,0.00,0.00,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),18.2,28.0,28.0,60.9,-58.71,53.68,53.68,117.27,0.02,0.02,0.02,0.05
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),10.8,6.7,6.7,9.6,-76.96,-37.54,-37.54,42.64,0.01,0.00,0.00,0.01
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,434.5,502.3,502.3,815.0,13.00,15.60,15.60,62.26,0.37,0.37,0.37,0.64
    (1) เครื่องรับวิทยุ,197.4,240.5,240.5,459.9,-22.81,21.84,21.84,91.20,0.17,0.18,0.18,0.36
    (2) เครื่องรับโทรทัศน์,150.6,106.9,106.9,143.5,72.19,-29.01,-29.01,34.31,0.13,0.08,0.08,0.11
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,86.5,154.9,154.9,211.6,109.43,79.00,79.00,36.60,0.07,0.11,0.11,0.17
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),0.1,,,,"39,500.00",,,,0.00,,,
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,8.2,22.5,22.5,22.0,-9.64,175.74,175.74,-2.24,0.01,0.02,0.02,0.02
    (1) ลำโพงขยายเสียง,7.2,21.5,21.5,21.8,-10.52,200.17,200.17,1.15,0.01,0.02,0.02,0.02
    (2) ส่วนประกอบของลำโพงขยายเสียง,1.0,1.0,1.0,0.2,-2.79,0.15,0.15,-75.36,0.00,0.00,0.00,0.00
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,335.5,292.3,292.3,347.5,4.29,-12.88,-12.88,18.89,0.28,0.22,0.22,0.27
    (1) เตาอบไมโครเวฟ(พันเครื่อง),23.2,5.6,5.6,14.5,276.95,-75.86,-75.86,158.33,0.02,0.00,0.00,0.01
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,312.3,286.7,286.7,333.1,-1.02,-8.20,-8.20,16.17,0.26,0.21,0.21,0.26
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,15.4,19.5,19.5,58.6,-83.81,26.64,26.64,200.45,0.01,0.01,0.01,0.05
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),241.3,215.9,215.9,220.7,59.89,-10.52,-10.52,2.21,0.20,0.16,0.16,0.17
     (2.3) เครื่องทำน้ำร้อน,1.4,0.0,0.0,0.0,132.99,-98.94,-98.94,88.97,0.00,0.00,0.00,0.00
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,54.3,51.3,51.3,53.8,-21.21,-5.51,-5.51,4.79,0.05,0.04,0.04,0.04
   3.3.6 พัดลม,32.1,58.4,58.4,70.3,7.80,82.34,82.34,20.35,0.03,0.04,0.04,0.06
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,774.5,685.9,685.9,559.5,13.73,-11.44,-11.44,-18.44,0.66,0.50,0.50,0.44
    (1) ตู้เย็นใช้ในบ้านเรือน,568.9,618.4,618.4,463.7,-2.99,8.71,8.71,-25.02,0.48,0.46,0.46,0.36
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,109.9,41.1,41.1,59.0,110.70,-62.57,-62.57,43.49,0.09,0.03,0.03,0.05
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,95.8,26.4,26.4,36.7,125.56,-72.43,-72.43,39.12,0.08,0.02,0.02,0.03
     (3.1) อีแวโพเรเตอร์,0.5,,,3.1,"2,838.32",,,,0.00,,,0.00
     (3.2) คอนเดนเซอร์,95.3,,,,124.49,,,,0.08,,,
