"Name","Gross Import","Share"
"Angola","6751806","4.045262782386643"
"United Arab Emirates","899211","0.5387513787885309"
"Australia","1691","0.001013142167446134"
"Canada","863826","0.5175508846459634"
"Chile","168038","0.1006779323082871"
"China","3060473","1.8336453273982096"
"Egypt","22862","0.013697490379747794"
"Spain","1867004","1.1185928321647558"
"France","211273","0.12658165886626083"
"United Kingdom","876773","0.5253079228730038"
"The Gambia","196689","0.11784383191768934"
"Greece","21078","0.012628628388781558"
"Guyana","2590","0.001551767128140442"
"Croatia","403521","0.24176471942639355"
"Indonesia","114235","0.0684425165571905"
"Ireland","232209","0.13912520967504396"
"Iceland","1136","0.0006806206399874679"
"Italy","14651","0.008777969187021473"
"Japan","33445266","20.038326011858366"
"Sri Lanka","3981","0.0023851679293927022"
"Mexico","1344600","0.8056008032809413"
"Malta","491070","0.2942186423227517"
"Myanmar","8538131","5.11551776894088"
"Mozambique","221982","0.13299782650149483"
"Netherlands","1963","0.001176107672795246"
"Norway","106241086","63.65305981186938"
"New Zealand","195758","0.11728603454460101"
"Philippines","140553","0.08421062747549171"
"Russia","5983","0.003584641979793152"
"Senegal","40644","0.024351360291945994"
"Singapore","3253","0.0019489955474289026"
"Suriname","4772","0.0028590859982572155"
"Sweden","953","0.000570978406609205"
"Thailand","2379","0.0014253490339174175"
"Tunisia","5598","0.003353973893177681"
"Turkey","86729","0.051962629828761535"
"United States of America","404649","0.2424405469632825"
"Vietnam","1360","0.0008148275267455603"
"South Africa","10289","0.006164529722562551"
"Taiwan","6422","0.0038476635123235203"